datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,City,State,Zipcode
2020-12-29 08:00:00,131.85,0.01,0.67,11.98,0.62,2.65,4.85,0.65,1.0,San Juan,,926
2020-12-29 07:00:00,138.52,0.0,0.6,15.2,0.49,2.49,4.28,0.42,1.0,San Juan,,926
2020-12-29 06:00:00,146.87,0.0,0.58,20.74,0.45,2.43,3.84,0.36,1.0,San Juan,,926
2020-12-29 05:00:00,153.54,0.0,0.63,26.82,0.51,2.4,3.58,0.31,1.0,San Juan,,926
2020-12-29 04:00:00,156.88,0.0,0.76,32.9,0.69,2.41,3.34,0.28,1.0,San Juan,,926
2020-12-29 03:00:00,155.21,0.0,1.1,32.19,1.19,2.49,3.37,0.46,1.0,San Juan,,926
2020-12-29 02:00:00,151.87,0.0,1.36,29.68,1.61,2.63,3.46,0.85,1.0,San Juan,,926
2020-12-29 01:00:00,153.54,0.0,1.39,27.9,1.67,2.67,3.44,0.96,1.0,San Juan,,926
2020-12-29 00:00:00,158.55,0.0,1.19,27.9,1.3,2.64,3.33,0.54,1.0,San Juan,,926
2020-12-28 23:00:00,165.22,0.0,0.87,33.98,0.87,2.58,3.12,0.34,1.0,San Juan,,926
2020-12-28 22:00:00,173.57,0.0,0.5,47.92,0.54,2.5,2.86,0.2,1.0,San Juan,,926
2020-12-28 21:00:00,178.58,0.01,0.22,62.23,0.28,2.39,2.61,0.05,1.0,San Juan,,926
2020-12-28 20:00:00,176.91,0.01,0.2,62.23,0.25,2.34,2.56,0.04,1.0,San Juan,,926
2020-12-28 19:00:00,176.91,0.01,0.19,62.23,0.23,2.25,2.47,0.04,1.0,San Juan,,926
2020-12-28 18:00:00,175.24,0.0,0.19,61.51,0.2,2.15,2.41,0.04,1.0,San Juan,,926
2020-12-28 17:00:00,173.57,0.01,0.19,60.8,0.19,2.04,2.37,0.04,1.0,San Juan,,926
2020-12-28 16:00:00,173.57,0.01,0.22,59.37,0.23,2.38,2.93,0.05,1.0,San Juan,,926
2020-12-28 15:00:00,156.88,0.05,0.66,31.11,0.85,3.37,4.89,0.38,1.0,San Juan,,926
2020-12-28 14:00:00,150.2,0.07,0.88,22.89,0.98,3.53,5.6,0.38,1.0,San Juan,,926
2020-12-28 13:00:00,145.2,0.07,1.05,16.27,1.09,3.73,6.28,0.42,1.0,San Juan,,926
2020-12-28 12:00:00,136.85,0.04,1.18,11.09,1.21,3.84,6.66,0.56,1.0,San Juan,,926
2020-12-28 11:00:00,136.85,0.02,0.9,11.8,0.83,3.83,6.5,0.75,1.0,San Juan,,926
2020-12-28 10:00:00,140.19,0.01,0.66,13.23,0.48,3.85,6.4,0.96,1.0,San Juan,,926
2020-12-28 09:00:00,140.19,0.0,0.63,14.13,0.45,3.9,6.41,1.08,1.0,San Juan,,926
2020-12-28 08:00:00,141.86,0.0,0.63,15.38,0.47,3.96,6.46,1.16,1.0,San Juan,,926
2020-12-28 07:00:00,143.53,0.0,0.62,17.35,0.47,3.96,6.41,1.17,1.0,San Juan,,926
2020-12-28 06:00:00,146.87,0.0,0.62,19.13,0.44,3.92,6.34,1.05,1.0,San Juan,,926
2020-12-28 05:00:00,148.54,0.0,0.65,20.39,0.46,3.85,6.26,0.88,1.0,San Juan,,926
2020-12-28 04:00:00,151.87,0.0,0.74,22.35,0.57,3.69,6.03,0.72,1.0,San Juan,,926
2020-12-28 03:00:00,155.21,0.0,0.84,25.03,0.75,3.57,5.77,0.61,1.0,San Juan,,926
2020-12-28 02:00:00,158.55,0.0,0.83,28.25,0.77,3.44,5.49,0.54,1.0,San Juan,,926
2020-12-28 01:00:00,161.89,0.0,0.73,32.9,0.69,3.33,5.23,0.45,1.0,San Juan,,926
2020-12-28 00:00:00,165.22,0.0,0.62,37.91,0.6,3.17,4.94,0.33,1.0,San Juan,,926
2020-12-27 23:00:00,168.56,0.0,0.47,43.27,0.46,3.01,4.63,0.28,1.0,San Juan,,926
2020-12-27 22:00:00,171.9,0.01,0.28,52.21,0.31,2.77,4.18,0.2,1.0,San Juan,,926
2020-12-27 21:00:00,173.57,0.01,0.14,60.8,0.22,2.52,3.7,0.08,1.0,San Juan,,926
2020-12-27 20:00:00,173.57,0.01,0.11,62.23,0.21,2.28,3.33,0.07,1.0,San Juan,,926
2020-12-27 19:00:00,173.57,0.01,0.09,65.8,0.19,1.98,2.87,0.05,1.0,San Juan,,926
2020-12-27 18:00:00,171.9,0.01,0.08,67.95,0.18,1.82,2.65,0.04,1.0,San Juan,,926
2020-12-27 17:00:00,171.9,0.01,0.09,67.95,0.19,1.87,2.81,0.03,1.0,San Juan,,926
2020-12-27 16:00:00,171.9,0.02,0.12,64.37,0.25,2.26,3.64,0.03,1.0,San Juan,,926
2020-12-27 15:00:00,151.87,0.09,0.38,31.11,0.71,3.28,5.92,0.38,1.0,San Juan,,926
2020-12-27 14:00:00,143.53,0.17,0.59,24.32,0.95,3.82,7.41,0.43,1.0,San Juan,,926
2020-12-27 13:00:00,138.52,0.2,0.8,18.95,1.31,4.22,8.72,0.83,1.0,San Juan,,926
2020-12-27 12:00:00,138.52,0.06,0.99,18.24,1.3,4.38,9.31,1.2,1.0,San Juan,,926
2020-12-27 11:00:00,141.86,0.0,0.79,22.53,0.83,4.35,9.42,1.35,1.0,San Juan,,926
2020-12-27 10:00:00,143.53,0.0,0.61,25.39,0.51,4.46,9.89,1.46,1.0,San Juan,,926
2020-12-27 09:00:00,143.53,0.0,0.63,26.46,0.53,4.53,10.44,1.62,1.0,San Juan,,926
2020-12-27 08:00:00,143.53,0.0,0.69,28.25,0.63,4.56,10.74,1.77,1.0,San Juan,,926
2020-12-27 07:00:00,145.2,0.0,0.76,30.04,0.75,4.53,10.77,1.98,1.0,San Juan,,926
2020-12-27 06:00:00,148.54,0.0,0.89,31.83,0.95,4.53,10.69,2.31,1.0,San Juan,,926
2020-12-27 05:00:00,150.2,0.0,1.1,31.83,1.31,4.59,10.92,2.44,1.0,San Juan,,926
2020-12-27 04:00:00,151.87,0.0,1.24,31.83,1.59,4.59,11.06,2.22,1.0,San Juan,,926
2020-12-27 03:00:00,150.2,0.0,1.22,30.4,1.61,4.56,11.21,1.79,1.0,San Juan,,926
2020-12-27 02:00:00,150.2,0.0,1.08,28.61,1.36,4.54,11.42,1.36,1.0,San Juan,,926
2020-12-27 01:00:00,151.87,0.0,0.94,26.46,1.06,4.45,11.59,0.89,1.0,San Juan,,926
2020-12-27 00:00:00,155.21,0.0,0.84,27.54,0.84,4.34,11.61,0.5,1.0,San Juan,,926
2020-12-26 23:00:00,160.22,0.0,0.63,36.12,0.63,4.2,11.58,0.37,1.0,San Juan,,926
2020-12-26 22:00:00,168.56,0.0,0.35,53.64,0.41,4.1,11.55,0.28,1.0,San Juan,,926
2020-12-26 21:00:00,175.24,0.01,0.13,70.81,0.25,3.96,11.4,0.12,1.0,San Juan,,926
2020-12-26 20:00:00,175.24,0.01,0.1,72.96,0.24,3.87,11.29,0.09,1.0,San Juan,,926
2020-12-26 19:00:00,175.24,0.01,0.09,76.53,0.23,3.65,10.76,0.06,1.0,San Juan,,926
2020-12-26 18:00:00,175.24,0.01,0.08,78.68,0.23,3.5,10.25,0.05,1.0,San Juan,,926
2020-12-26 17:00:00,175.24,0.01,0.08,80.11,0.24,3.41,9.64,0.05,2.0,San Juan,,926
2020-12-26 16:00:00,175.24,0.01,0.1,80.11,0.27,3.6,9.66,0.06,2.0,San Juan,,926
2020-12-26 15:00:00,173.57,0.02,0.17,72.24,0.37,4.1,9.44,0.19,1.0,San Juan,,926
2020-12-26 14:00:00,171.9,0.03,0.26,67.23,0.42,4.37,8.51,0.22,1.0,San Juan,,926
2020-12-26 13:00:00,171.9,0.03,0.35,63.66,0.46,4.71,8.08,0.2,1.0,San Juan,,926
2020-12-26 12:00:00,168.56,0.01,0.48,54.36,0.51,4.92,7.83,0.22,1.0,San Juan,,926
2020-12-26 11:00:00,168.56,0.0,0.46,52.21,0.43,5.02,7.76,0.24,1.0,San Juan,,926
2020-12-26 10:00:00,168.56,0.0,0.38,53.64,0.3,5.19,7.91,0.25,1.0,San Juan,,926
2020-12-26 09:00:00,166.89,0.0,0.38,51.5,0.28,5.56,8.64,0.27,1.0,San Juan,,926
2020-12-26 08:00:00,166.89,0.0,0.39,47.92,0.28,6.11,9.76,0.28,1.0,San Juan,,926
2020-12-26 07:00:00,166.89,0.0,0.4,44.7,0.29,6.77,11.17,0.29,1.0,San Juan,,926
2020-12-26 06:00:00,165.22,0.0,0.4,42.2,0.3,7.27,12.63,0.28,1.0,San Juan,,926
2020-12-26 05:00:00,163.56,0.0,0.42,41.13,0.34,7.21,13.84,0.26,1.0,San Juan,,926
2020-12-26 04:00:00,163.56,0.0,0.47,43.63,0.44,6.68,14.67,0.23,1.0,San Juan,,926
2020-12-26 03:00:00,163.56,0.0,0.5,48.64,0.55,5.97,15.42,0.21,1.0,San Juan,,926
2020-12-26 02:00:00,166.89,0.0,0.51,53.64,0.56,5.18,16.48,0.22,1.0,San Juan,,926
2020-12-26 01:00:00,166.89,0.0,0.51,55.79,0.54,4.69,17.74,0.25,1.0,San Juan,,926
2020-12-26 00:00:00,166.89,0.0,0.5,56.51,0.57,4.82,20.46,0.28,2.0,San Juan,,926
2020-12-25 23:00:00,166.89,0.0,0.43,59.37,0.58,5.13,23.12,0.28,2.0,San Juan,,926
2020-12-25 22:00:00,168.56,0.0,0.33,65.8,0.6,5.38,25.48,0.16,2.0,San Juan,,926
2020-12-25 21:00:00,168.56,0.02,0.22,70.81,0.65,5.7,26.25,0.03,2.0,San Juan,,926
2020-12-25 20:00:00,168.56,0.02,0.17,70.81,0.66,6.01,24.41,0.0,2.0,San Juan,,926
2020-12-25 19:00:00,168.56,0.02,0.13,71.53,0.64,5.75,18.84,0.0,1.0,San Juan,,926
2020-12-25 18:00:00,166.89,0.02,0.11,70.1,0.59,5.31,12.5,0.0,1.0,San Juan,,926
2020-12-25 17:00:00,166.89,0.02,0.11,67.23,0.56,5.07,9.27,0.0,1.0,San Juan,,926
2020-12-25 16:00:00,166.89,0.02,0.12,66.52,0.56,5.08,8.65,0.0,1.0,San Juan,,926
2020-12-25 15:00:00,168.56,0.02,0.16,63.66,0.57,5.23,9.72,0.06,1.0,San Juan,,926
2020-12-25 14:00:00,170.23,0.02,0.19,63.66,0.48,5.23,11.06,0.09,1.0,San Juan,,926
2020-12-25 13:00:00,170.23,0.01,0.23,62.94,0.41,5.38,12.91,0.11,1.0,San Juan,,926
2020-12-25 12:00:00,170.23,0.0,0.32,56.51,0.46,5.71,13.98,0.16,1.0,San Juan,,926
2020-12-25 11:00:00,168.56,0.0,0.31,55.79,0.41,6.04,14.08,0.18,1.0,San Juan,,926
2020-12-25 10:00:00,168.56,0.0,0.26,56.51,0.32,6.28,12.93,0.19,1.0,San Juan,,926
2020-12-25 09:00:00,168.56,0.0,0.26,56.51,0.29,6.11,10.78,0.2,1.0,San Juan,,926
2020-12-25 08:00:00,168.56,0.0,0.25,57.94,0.27,5.57,8.7,0.18,1.0,San Juan,,926
2020-12-25 07:00:00,168.56,0.0,0.23,60.08,0.26,5.11,7.35,0.15,1.0,San Juan,,926
2020-12-25 06:00:00,170.23,0.0,0.21,61.51,0.27,4.93,6.79,0.13,1.0,San Juan,,926
2020-12-25 05:00:00,171.9,0.0,0.2,63.66,0.3,4.93,6.77,0.11,1.0,San Juan,,926
2020-12-25 04:00:00,171.9,0.0,0.21,66.52,0.34,4.92,7.01,0.09,1.0,San Juan,,926
2020-12-25 03:00:00,171.9,0.0,0.26,70.1,0.42,4.92,7.65,0.07,1.0,San Juan,,926
2020-12-25 02:00:00,171.9,0.0,0.28,71.53,0.45,4.9,8.48,0.06,1.0,San Juan,,926
2020-12-25 01:00:00,170.23,0.0,0.29,72.24,0.45,4.72,8.62,0.06,1.0,San Juan,,926
2020-12-25 00:00:00,170.23,0.0,0.26,72.96,0.43,4.42,7.55,0.05,1.0,San Juan,,926
2020-12-24 23:00:00,170.23,0.0,0.21,74.39,0.37,4.08,6.41,0.05,1.0,San Juan,,926
2020-12-24 22:00:00,170.23,0.0,0.17,75.82,0.32,3.82,5.71,0.04,1.0,San Juan,,926
2020-12-24 21:00:00,170.23,0.01,0.13,77.25,0.31,3.82,5.69,0.04,1.0,San Juan,,926
2020-12-24 20:00:00,170.23,0.01,0.12,77.25,0.33,3.99,6.41,0.03,1.0,San Juan,,926
2020-12-24 19:00:00,170.23,0.01,0.13,77.96,0.35,4.13,7.7,0.02,1.0,San Juan,,926
2020-12-24 18:00:00,168.56,0.01,0.12,78.68,0.35,3.99,9.39,0.02,1.0,San Juan,,926
2020-12-24 17:00:00,170.23,0.01,0.12,78.68,0.37,4.21,11.96,0.01,1.0,San Juan,,926
2020-12-24 16:00:00,168.56,0.02,0.13,77.25,0.4,4.58,13.26,0.01,1.0,San Juan,,926
2020-12-24 15:00:00,168.56,0.02,0.16,72.24,0.43,5.1,12.08,0.01,1.0,San Juan,,926
2020-12-24 14:00:00,168.56,0.02,0.18,67.23,0.44,5.41,10.29,0.01,1.0,San Juan,,926
2020-12-24 13:00:00,168.56,0.02,0.21,64.37,0.45,5.71,10.65,0.02,1.0,San Juan,,926
2020-12-24 12:00:00,170.23,0.0,0.25,63.66,0.46,6.07,13.19,0.03,1.0,San Juan,,926
2020-12-24 11:00:00,170.23,0.0,0.25,65.09,0.44,6.44,18.41,0.04,1.0,San Juan,,926
2020-12-24 10:00:00,171.9,0.0,0.22,65.8,0.4,6.66,22.83,0.04,2.0,San Juan,,926
2020-12-24 09:00:00,171.9,0.0,0.23,63.66,0.4,7.41,23.82,0.02,2.0,San Juan,,926
2020-12-24 08:00:00,171.9,0.0,0.24,62.23,0.42,8.35,21.73,0.0,2.0,San Juan,,926
2020-12-24 07:00:00,170.23,0.0,0.25,63.66,0.44,8.06,17.71,0.0,1.0,San Juan,,926
2020-12-24 06:00:00,170.23,0.0,0.28,63.66,0.45,7.76,14.32,0.0,1.0,San Juan,,926
2020-12-24 05:00:00,171.9,0.0,0.28,59.37,0.42,7.19,10.53,0.0,1.0,San Juan,,926
2020-12-24 04:00:00,173.57,0.0,0.25,57.22,0.34,5.24,6.98,0.01,1.0,San Juan,,926
2020-12-24 03:00:00,171.9,0.0,0.33,51.5,0.38,4.03,6.1,0.09,1.0,San Juan,,926
2020-12-24 02:00:00,170.23,0.0,0.49,46.49,0.52,4.9,8.43,0.15,1.0,San Juan,,926
2020-12-24 01:00:00,166.89,0.0,0.63,45.06,0.65,6.04,10.21,0.19,1.0,San Juan,,926
2020-12-24 00:00:00,166.89,0.0,0.56,44.35,0.63,6.13,9.34,0.15,1.0,San Juan,,926
2020-12-23 23:00:00,166.89,0.0,0.38,45.78,0.46,5.48,7.6,0.09,1.0,San Juan,,926
2020-12-23 22:00:00,170.23,0.0,0.21,49.35,0.31,4.82,6.28,0.02,1.0,San Juan,,926
2020-12-23 21:00:00,170.23,0.01,0.11,54.36,0.24,4.32,5.57,0.0,1.0,San Juan,,926
2020-12-23 20:00:00,170.23,0.01,0.08,55.79,0.23,4.17,5.64,0.0,1.0,San Juan,,926
2020-12-23 19:00:00,170.23,0.01,0.07,57.94,0.23,4.16,6.39,0.0,1.0,San Juan,,926
2020-12-23 18:00:00,170.23,0.01,0.07,61.51,0.23,4.02,7.72,0.0,1.0,San Juan,,926
2020-12-23 17:00:00,170.23,0.01,0.07,64.37,0.24,3.96,9.47,0.0,1.0,San Juan,,926
2020-12-23 16:00:00,170.23,0.01,0.07,65.8,0.24,4.05,11.33,0.0,1.0,San Juan,,926
2020-12-23 15:00:00,168.56,0.01,0.09,65.8,0.29,4.68,13.9,0.0,1.0,San Juan,,926
2020-12-23 14:00:00,170.23,0.02,0.12,66.52,0.31,4.81,13.8,0.0,1.0,San Juan,,926
2020-12-23 13:00:00,170.23,0.02,0.17,66.52,0.32,4.88,13.3,0.0,1.0,San Juan,,926
2020-12-23 12:00:00,168.56,0.01,0.29,61.51,0.41,4.84,12.3,0.05,1.0,San Juan,,926
2020-12-23 11:00:00,168.56,0.0,0.31,60.08,0.38,4.72,11.61,0.09,1.0,San Juan,,926
2020-12-23 10:00:00,166.89,0.0,0.27,60.08,0.31,4.81,11.53,0.11,1.0,San Juan,,926
2020-12-23 09:00:00,168.56,0.0,0.27,59.37,0.3,5.05,11.95,0.11,1.0,San Juan,,926
2020-12-23 08:00:00,168.56,0.0,0.27,59.37,0.31,5.38,12.8,0.1,1.0,San Juan,,926
2020-12-23 07:00:00,168.56,0.0,0.27,58.65,0.32,5.7,14.05,0.08,1.0,San Juan,,926
2020-12-23 06:00:00,170.23,0.0,0.29,57.22,0.33,5.94,14.75,0.08,1.0,San Juan,,926
2020-12-23 05:00:00,170.23,0.0,0.31,56.51,0.34,5.98,14.56,0.08,1.0,San Juan,,926
2020-12-23 04:00:00,171.9,0.0,0.35,55.79,0.37,5.83,14.53,0.08,1.0,San Juan,,926
2020-12-23 03:00:00,171.9,0.0,0.41,56.51,0.45,5.55,14.23,0.08,1.0,San Juan,,926
2020-12-23 02:00:00,173.57,0.0,0.42,56.51,0.48,5.17,13.47,0.09,1.0,San Juan,,926
2020-12-23 01:00:00,173.57,0.0,0.37,56.51,0.45,4.69,12.39,0.1,1.0,San Juan,,926
2020-12-23 00:00:00,173.57,0.0,0.31,56.51,0.42,4.46,11.98,0.11,1.0,San Juan,,926
2020-12-22 23:00:00,173.57,0.0,0.26,57.22,0.35,4.33,12.14,0.11,1.0,San Juan,,926
2020-12-22 22:00:00,173.57,0.0,0.2,60.08,0.28,4.02,12.05,0.08,1.0,San Juan,,926
2020-12-22 21:00:00,173.57,0.01,0.13,62.94,0.23,3.64,11.55,0.03,1.0,San Juan,,926
2020-12-22 20:00:00,173.57,0.01,0.1,63.66,0.22,3.58,11.48,0.01,1.0,San Juan,,926
2020-12-22 19:00:00,175.24,0.01,0.08,64.37,0.21,3.69,11.58,0.0,1.0,San Juan,,926
2020-12-22 18:00:00,173.57,0.01,0.08,65.09,0.23,4.19,12.89,0.0,1.0,San Juan,,926
2020-12-22 17:00:00,173.57,0.01,0.08,64.37,0.25,4.83,14.46,0.0,1.0,San Juan,,926
2020-12-22 16:00:00,171.9,0.01,0.1,62.94,0.28,5.05,13.86,0.0,1.0,San Juan,,926
2020-12-22 15:00:00,171.9,0.02,0.12,61.51,0.33,5.42,14.23,0.01,1.0,San Juan,,926
2020-12-22 14:00:00,171.9,0.02,0.15,62.94,0.35,4.99,13.57,0.03,1.0,San Juan,,926
2020-12-22 13:00:00,170.23,0.01,0.2,65.09,0.36,4.32,10.75,0.06,1.0,San Juan,,926
2020-12-22 12:00:00,168.56,0.0,0.29,63.66,0.4,3.81,8.23,0.11,1.0,San Juan,,926
2020-12-22 11:00:00,168.56,0.0,0.28,64.37,0.35,3.64,7.94,0.14,1.0,San Juan,,926
2020-12-22 10:00:00,170.23,0.0,0.23,65.09,0.27,3.61,8.81,0.15,1.0,San Juan,,926
2020-12-22 09:00:00,171.9,0.0,0.23,65.8,0.27,3.59,10.2,0.15,1.0,San Juan,,926
2020-12-22 08:00:00,173.57,0.0,0.23,65.09,0.3,3.64,11.47,0.12,1.0,San Juan,,926
2020-12-22 07:00:00,173.57,0.0,0.22,65.09,0.32,3.76,11.7,0.08,1.0,San Juan,,926
2020-12-22 06:00:00,171.9,0.0,0.19,65.09,0.3,3.97,11.42,0.07,1.0,San Juan,,926
2020-12-22 05:00:00,171.9,0.0,0.19,64.37,0.28,4.03,10.89,0.06,1.0,San Juan,,926
2020-12-22 04:00:00,171.9,0.0,0.23,63.66,0.28,4.02,10.88,0.07,1.0,San Juan,,926
2020-12-22 03:00:00,170.23,0.0,0.37,58.65,0.41,3.99,11.39,0.13,1.0,San Juan,,926
2020-12-22 02:00:00,170.23,0.0,0.51,57.94,0.6,3.69,12.23,0.2,1.0,San Juan,,926
2020-12-22 01:00:00,170.23,0.0,0.61,57.22,0.73,3.61,13.4,0.27,1.0,San Juan,,926
2020-12-22 00:00:00,170.23,0.0,0.61,57.22,0.78,3.87,14.26,0.26,1.0,San Juan,,926
2020-12-21 23:00:00,170.23,0.0,0.5,60.8,0.73,4.3,14.43,0.2,1.0,San Juan,,926
2020-12-21 22:00:00,170.23,0.0,0.36,67.23,0.68,4.6,13.5,0.09,1.0,San Juan,,926
2020-12-21 21:00:00,170.23,0.02,0.22,72.24,0.63,4.64,11.65,0.0,1.0,San Juan,,926
2020-12-21 20:00:00,168.56,0.02,0.16,70.1,0.53,4.77,10.03,0.0,1.0,San Juan,,926
2020-12-21 19:00:00,166.89,0.02,0.13,67.95,0.45,4.81,8.86,0.0,1.0,San Juan,,926
2020-12-21 18:00:00,166.89,0.02,0.12,65.09,0.4,4.78,7.88,0.0,1.0,San Juan,,926
2020-12-21 17:00:00,166.89,0.02,0.12,61.51,0.38,4.67,7.2,0.0,1.0,San Juan,,926
2020-12-21 16:00:00,166.89,0.02,0.12,59.37,0.36,4.61,6.78,0.0,1.0,San Juan,,926
2020-12-21 15:00:00,168.56,0.02,0.15,54.36,0.34,4.88,7.06,0.0,1.0,San Juan,,926
2020-12-21 14:00:00,170.23,0.03,0.2,50.78,0.36,5.0,7.09,0.0,1.0,San Juan,,926
2020-12-21 13:00:00,170.23,0.02,0.27,47.92,0.37,5.11,7.08,0.02,1.0,San Juan,,926
2020-12-21 12:00:00,170.23,0.01,0.38,44.7,0.41,5.06,6.96,0.07,1.0,San Juan,,926
2020-12-21 11:00:00,168.56,0.0,0.38,44.7,0.37,4.89,6.79,0.09,1.0,San Juan,,926
2020-12-21 10:00:00,168.56,0.0,0.34,45.78,0.31,4.69,6.66,0.1,1.0,San Juan,,926
2020-12-21 09:00:00,168.56,0.0,0.32,47.21,0.3,4.58,6.65,0.1,1.0,San Juan,,926
2020-12-21 08:00:00,168.56,0.0,0.31,48.64,0.31,4.54,6.8,0.07,1.0,San Juan,,926
2020-12-21 07:00:00,168.56,0.0,0.29,51.5,0.33,4.66,7.17,0.03,1.0,San Juan,,926
2020-12-21 06:00:00,170.23,0.0,0.28,52.93,0.34,4.97,7.79,0.0,1.0,San Juan,,926
2020-12-21 05:00:00,170.23,0.0,0.28,52.21,0.34,5.55,8.91,0.0,1.0,San Juan,,926
2020-12-21 04:00:00,171.9,0.0,0.28,52.93,0.35,6.35,10.65,0.0,1.0,San Juan,,926
2020-12-21 03:00:00,171.9,0.0,0.31,54.36,0.39,6.87,12.53,0.0,1.0,San Juan,,926
2020-12-21 02:00:00,171.9,0.0,0.31,56.51,0.41,6.91,13.27,0.0,1.0,San Juan,,926
2020-12-21 01:00:00,171.9,0.0,0.3,57.94,0.4,6.44,12.32,0.0,1.0,San Juan,,926
2020-12-21 00:00:00,170.23,0.0,0.28,59.37,0.39,5.85,10.79,0.0,1.0,San Juan,,926
2020-12-20 23:00:00,170.23,0.0,0.25,59.37,0.35,5.35,9.52,0.0,1.0,San Juan,,926
2020-12-20 22:00:00,168.56,0.0,0.2,59.37,0.31,4.94,8.43,0.0,1.0,San Juan,,926
2020-12-20 21:00:00,166.89,0.01,0.15,59.37,0.28,4.53,7.61,0.0,1.0,San Juan,,926
2020-12-20 20:00:00,166.89,0.02,0.13,57.94,0.28,4.07,6.99,0.0,1.0,San Juan,,926
2020-12-20 19:00:00,166.89,0.02,0.12,56.51,0.28,3.57,6.49,0.0,1.0,San Juan,,926
2020-12-20 18:00:00,168.56,0.02,0.13,53.64,0.29,3.26,6.38,0.0,1.0,San Juan,,926
2020-12-20 17:00:00,168.56,0.02,0.13,50.78,0.31,3.27,6.72,0.0,1.0,San Juan,,926
2020-12-20 16:00:00,168.56,0.03,0.15,47.92,0.32,3.31,7.11,0.0,1.0,San Juan,,926
2020-12-20 15:00:00,170.23,0.03,0.18,45.06,0.34,3.51,8.03,0.0,1.0,San Juan,,926
2020-12-20 14:00:00,171.9,0.04,0.2,43.63,0.34,3.43,8.13,0.0,1.0,San Juan,,926
2020-12-20 13:00:00,171.9,0.03,0.24,42.56,0.33,3.57,8.51,0.0,1.0,San Juan,,926
2020-12-20 12:00:00,171.9,0.01,0.32,40.41,0.36,3.91,8.95,0.06,1.0,San Juan,,926
2020-12-20 11:00:00,170.23,0.0,0.33,40.41,0.33,4.13,8.95,0.08,1.0,San Juan,,926
2020-12-20 10:00:00,170.23,0.0,0.31,40.77,0.28,4.31,9.01,0.09,1.0,San Juan,,926
2020-12-20 09:00:00,170.23,0.0,0.31,40.77,0.26,4.46,9.3,0.11,1.0,San Juan,,926
2020-12-20 08:00:00,170.23,0.0,0.31,40.77,0.26,4.54,9.67,0.11,1.0,San Juan,,926
2020-12-20 07:00:00,170.23,0.0,0.31,41.13,0.26,4.52,9.83,0.1,1.0,San Juan,,926
2020-12-20 06:00:00,170.23,0.0,0.3,41.49,0.26,4.51,9.63,0.1,1.0,San Juan,,926
2020-12-20 05:00:00,170.23,0.0,0.3,41.84,0.26,4.46,9.28,0.09,1.0,San Juan,,926
2020-12-20 04:00:00,170.23,0.0,0.31,42.92,0.29,4.44,8.9,0.07,1.0,San Juan,,926
2020-12-20 03:00:00,171.9,0.0,0.35,43.63,0.35,4.64,9.03,0.05,1.0,San Juan,,926
2020-12-20 02:00:00,171.9,0.0,0.39,43.99,0.39,4.98,9.31,0.05,1.0,San Juan,,926
2020-12-20 01:00:00,170.23,0.0,0.39,44.7,0.4,5.06,9.34,0.05,1.0,San Juan,,926
2020-12-20 00:00:00,170.23,0.0,0.38,45.78,0.4,4.77,8.94,0.05,1.0,San Juan,,926
2020-12-19 23:00:00,170.23,0.0,0.33,47.92,0.37,4.34,8.39,0.03,1.0,San Juan,,926
2020-12-19 22:00:00,168.56,0.0,0.26,50.78,0.33,3.87,7.71,0.01,1.0,San Juan,,926
2020-12-19 21:00:00,168.56,0.02,0.17,53.64,0.29,3.39,6.92,0.0,1.0,San Juan,,926
2020-12-19 20:00:00,168.56,0.02,0.13,55.08,0.27,3.06,6.2,0.0,1.0,San Juan,,926
2020-12-19 19:00:00,170.23,0.02,0.11,55.79,0.26,2.79,5.5,0.0,1.0,San Juan,,926
2020-12-19 18:00:00,170.23,0.02,0.1,56.51,0.24,2.67,5.04,0.0,1.0,San Juan,,926
2020-12-19 17:00:00,170.23,0.02,0.11,55.79,0.24,2.76,5.04,0.0,1.0,San Juan,,926
2020-12-19 16:00:00,170.23,0.02,0.13,55.08,0.25,2.92,5.23,0.0,1.0,San Juan,,926
2020-12-19 15:00:00,171.9,0.02,0.17,52.21,0.3,3.3,6.03,0.0,1.0,San Juan,,926
2020-12-19 14:00:00,171.9,0.03,0.2,50.07,0.31,3.41,6.37,0.0,1.0,San Juan,,926
2020-12-19 13:00:00,173.57,0.02,0.23,47.92,0.31,3.41,6.52,0.01,1.0,San Juan,,926
2020-12-19 12:00:00,171.9,0.01,0.31,42.2,0.34,3.38,6.7,0.08,1.0,San Juan,,926
2020-12-19 11:00:00,168.56,0.0,0.31,41.49,0.31,3.45,6.97,0.11,1.0,San Juan,,926
2020-12-19 10:00:00,166.89,0.0,0.27,42.56,0.25,3.62,7.08,0.12,1.0,San Juan,,926
2020-12-19 09:00:00,166.89,0.0,0.25,43.99,0.23,3.88,7.18,0.12,1.0,San Juan,,926
2020-12-19 08:00:00,165.22,0.0,0.24,46.49,0.23,4.09,7.35,0.1,1.0,San Juan,,926
2020-12-19 07:00:00,165.22,0.0,0.24,48.64,0.24,4.21,7.59,0.09,1.0,San Juan,,926
2020-12-19 06:00:00,163.56,0.0,0.25,47.92,0.24,4.23,7.8,0.1,1.0,San Juan,,926
2020-12-19 05:00:00,163.56,0.0,0.3,47.21,0.26,4.24,8.07,0.12,1.0,San Juan,,926
