Zipcode,Population,Median Age,Transportation (total),Public Transportation,Public Transportation Rate
97067,2373.0,46.3,1117.0,17.0,1.521933751119069
97068,28983.0,43.4,13428.0,189.0,1.4075067024128687
97070,22154.0,35.7,9814.0,253.0,2.577949867536173
97071,28907.0,33.5,11899.0,151.0,1.269014202874191
97080,40501.0,36.3,18740.0,527.0,2.8121664887940234
97086,27466.0,38.9,12724.0,382.0,3.0022005658597926
97089,12140.0,45.6,5891.0,65.0,1.1033780342895942
97101,3684.0,40.2,1575.0,7.0,0.4444444444444444
97102,242.0,63.9,13.0,0.0,0.0
97103,17138.0,44.9,8159.0,165.0,2.0223066552273563
97106,4549.0,38.9,2177.0,26.0,1.1943040881947635
97107,1650.0,47.3,690.0,10.0,1.4492753623188406
97108,339.0,57.7,206.0,0.0,0.0
97109,744.0,42.6,241.0,5.0,2.074688796680498
97110,1313.0,43.3,680.0,0.0,0.0
97111,3363.0,42.7,1421.0,0.0,0.0
97112,2202.0,43.7,762.0,0.0,0.0
97113,14051.0,31.2,6101.0,263.0,4.310768726438289
97114,5100.0,37.4,2139.0,30.0,1.402524544179523
97115,4030.0,37.8,1974.0,0.0,0.0
97116,25346.0,36.8,10539.0,408.0,3.8713350412752634
97117,491.0,53.7,250.0,0.0,0.0
97118,805.0,51.0,285.0,0.0,0.0
97119,4518.0,46.6,2180.0,18.0,0.8256880733944955
97121,1567.0,31.9,717.0,0.0,0.0
97122,471.0,54.8,139.0,0.0,0.0
97123,45660.0,33.1,20281.0,1278.0,6.3014644248311225
97124,49358.0,34.9,25298.0,1617.0,6.3918096292197015
97125,88.0,44.1,38.0,0.0,0.0
97127,3770.0,33.3,1596.0,11.0,0.6892230576441103
97128,36995.0,36.2,14947.0,151.0,1.0102361677928682
97130,442.0,49.4,123.0,0.0,0.0
97131,2549.0,50.6,1108.0,0.0,0.0
97132,28885.0,36.7,13647.0,122.0,0.8939693705576317
97133,4336.0,40.4,2046.0,23.0,1.1241446725317692
97134,106.0,40.6,83.0,0.0,0.0
97135,748.0,67.1,105.0,0.0,0.0
97136,1589.0,59.6,608.0,0.0,0.0
97137,1392.0,38.7,623.0,0.0,0.0
97138,10050.0,44.4,4109.0,98.0,2.385008517887564
97140,24474.0,37.4,11347.0,217.0,1.9123997532387416
97141,13495.0,42.8,5253.0,81.0,1.5419760137064535
97144,128.0,51.4,25.0,0.0,0.0
97145,229.0,65.1,124.0,0.0,0.0
97146,5824.0,40.9,2828.0,8.0,0.2828854314002829
97147,349.0,51.5,121.0,0.0,0.0
97148,3295.0,48.5,1213.0,8.0,0.6595218466611706
97149,513.0,59.9,172.0,0.0,0.0
97201,15732.0,30.7,8180.0,1376.0,16.82151589242054
97202,39901.0,35.8,21838.0,3111.0,14.245810055865922
97203,32033.0,32.7,14679.0,1467.0,9.993868792152053
97204,1275.0,43.0,133.0,39.0,29.32330827067669
97205,6957.0,38.1,3917.0,705.0,17.998468215471025
97206,48448.0,37.4,25646.0,2663.0,10.38368556500039
97208,0.0,-666666666.0,0.0,0.0,
97209,15519.0,36.9,9044.0,1628.0,18.000884564352056
97210,11708.0,37.0,7348.0,1209.0,16.4534567229178
97211,33014.0,34.9,17690.0,1690.0,9.553420011305823
97212,24498.0,39.5,13733.0,1138.0,8.28660889827423
97213,30597.0,38.8,17286.0,2230.0,12.900613213004744
97214,24673.0,34.6,15668.0,2453.0,15.65611437324483
97215,16165.0,40.0,9383.0,930.0,9.911542150698072
97216,16381.0,37.6,7630.0,991.0,12.988204456094364
97217,31708.0,37.0,17221.0,1944.0,11.288543057894431
97218,15325.0,35.8,7157.0,816.0,11.401425178147269
97219,39966.0,39.1,21357.0,1952.0,9.139860467294096
97220,29730.0,36.7,14323.0,1998.0,13.949591566012707
97221,12241.0,44.0,5828.0,323.0,5.542210020590254
97222,35323.0,39.3,16665.0,1119.0,6.714671467146714
97223,46538.0,38.3,24614.0,1362.0,5.533436255789388
97224,32538.0,44.0,15155.0,665.0,4.387990762124711
97225,26118.0,40.9,14143.0,948.0,6.702962596337411
97227,4393.0,32.1,2676.0,463.0,17.301943198804185
97229,60679.0,37.9,28836.0,931.0,3.228603134970176
97230,40997.0,39.4,16640.0,1420.0,8.533653846153847
97231,3842.0,49.8,2145.0,51.0,2.3776223776223775
97232,11838.0,36.6,6620.0,1227.0,18.53474320241692
97233,41571.0,31.3,17008.0,2518.0,14.804797742238947
97236,37418.0,34.5,15068.0,1187.0,7.877621449429254
97239,15906.0,38.3,8951.0,1007.0,11.250139649201207
97266,34119.0,34.8,14084.0,1453.0,10.316671400170407
97267,31665.0,41.8,14455.0,572.0,3.9571082670356277
97301,54972.0,32.4,20195.0,510.0,2.525377568705125
97302,38091.0,39.9,17108.0,228.0,1.3327098433481412
97303,38718.0,35.2,17019.0,340.0,1.9977672013631824
97304,29493.0,39.4,12611.0,60.0,0.4757751169613829
97305,39617.0,32.7,15744.0,472.0,2.997967479674797
97306,27748.0,39.0,12100.0,209.0,1.7272727272727273
97317,25415.0,33.6,9809.0,112.0,1.1418085431746356
97321,25468.0,40.8,11499.0,48.0,0.4174276024002087
97322,35032.0,34.9,13563.0,81.0,0.59721300597213
97324,1179.0,49.8,447.0,0.0,0.0
97325,7046.0,40.0,2861.0,16.0,0.5592450192240476
97326,984.0,56.5,508.0,7.0,1.3779527559055118
97327,2969.0,44.2,1204.0,4.0,0.33222591362126247
97329,124.0,45.9,53.0,0.0,0.0
97330,41976.0,30.3,19255.0,574.0,2.9810438847052714
97331,2449.0,19.1,440.0,0.0,0.0
97333,20875.0,32.1,9476.0,267.0,2.8176445757703674
97338,20093.0,41.3,7340.0,59.0,0.8038147138964578
97341,2721.0,50.3,1255.0,5.0,0.398406374501992
97342,255.0,46.6,140.0,0.0,0.0
97343,198.0,58.5,68.0,0.0,0.0
97344,1082.0,50.1,300.0,0.0,0.0
97345,308.0,54.0,72.0,0.0,0.0
97346,911.0,55.1,335.0,0.0,0.0
97347,1832.0,53.5,679.0,6.0,0.8836524300441826
97348,1752.0,31.0,621.0,0.0,0.0
97350,166.0,58.8,40.0,0.0,0.0
97351,9992.0,28.6,3696.0,12.0,0.3246753246753247
97352,6226.0,38.4,2656.0,0.0,0.0
97355,28120.0,43.3,10940.0,102.0,0.9323583180987203
97357,285.0,60.5,93.0,0.0,0.0
97358,2323.0,51.5,960.0,2.0,0.20833333333333334
97360,2244.0,35.1,981.0,10.0,1.019367991845056
97361,11781.0,26.2,5164.0,72.0,1.39426800929512
97362,4251.0,38.0,1764.0,0.0,0.0
97364,922.0,45.8,485.0,0.0,0.0
97365,10943.0,45.4,4897.0,110.0,2.2462732285072495
97366,1252.0,58.6,471.0,0.0,0.0
97367,9220.0,45.1,4008.0,72.0,1.7964071856287425
97368,3416.0,52.4,1495.0,35.0,2.3411371237458196
97369,225.0,63.8,54.0,0.0,0.0
97370,8023.0,43.2,3866.0,85.0,2.198654940506984
97371,500.0,53.4,146.0,0.0,0.0
97373,172.0,38.9,30.0,0.0,0.0
97374,5993.0,45.0,2346.0,0.0,0.0
97375,1478.0,47.7,813.0,0.0,0.0
97376,1281.0,61.8,444.0,0.0,0.0
97377,642.0,53.6,296.0,0.0,0.0
97378,8393.0,42.3,3079.0,29.0,0.9418642416368951
97380,2941.0,39.6,1023.0,19.0,1.8572825024437927
97381,14987.0,38.5,6010.0,0.0,0.0
97383,9633.0,37.5,3900.0,46.0,1.1794871794871795
97384,0.0,-666666666.0,0.0,0.0,
97385,3310.0,47.5,1163.0,0.0,0.0
97386,13963.0,41.1,4649.0,28.0,0.6022800602280061
97388,799.0,61.1,362.0,0.0,0.0
97389,1802.0,35.2,747.0,1.0,0.13386880856760375
97390,594.0,51.9,134.0,0.0,0.0
97391,4976.0,43.7,2072.0,0.0,0.0
97392,4808.0,42.3,1932.0,0.0,0.0
97394,4109.0,58.1,1483.0,51.0,3.4389750505731627
97396,2841.0,44.6,1008.0,0.0,0.0
97401,40428.0,28.2,17578.0,894.0,5.085902833086813
97402,50831.0,35.2,22703.0,714.0,3.1449588160155044
97403,12397.0,21.9,5002.0,144.0,2.8788484606157536
97404,32973.0,40.7,14741.0,411.0,2.7881419171019606
97405,45516.0,42.7,21546.0,1015.0,4.710851202079272
97406,55.0,68.6,10.0,0.0,0.0
97408,11715.0,46.1,5134.0,51.0,0.9933774834437086
97410,697.0,62.1,284.0,0.0,0.0
97411,7496.0,58.4,2658.0,0.0,0.0
97412,499.0,41.6,173.0,0.0,0.0
97413,986.0,46.8,374.0,0.0,0.0
97414,185.0,21.0,91.0,0.0,0.0
97415,13738.0,54.3,4978.0,0.0,0.0
97416,957.0,38.5,302.0,0.0,0.0
97417,2627.0,48.1,773.0,0.0,0.0
97419,1248.0,56.0,598.0,0.0,0.0
97420,26607.0,44.4,9670.0,17.0,0.17580144777662876
97423,6884.0,48.7,2665.0,54.0,2.026266416510319
97424,17766.0,44.7,6590.0,69.0,1.047040971168437
97426,9610.0,38.6,3803.0,66.0,1.735471995792795
97429,743.0,55.2,256.0,0.0,0.0
97430,343.0,57.3,141.0,0.0,0.0
97431,2353.0,45.4,1005.0,0.0,0.0
97434,807.0,51.6,237.0,0.0,0.0
97435,2184.0,46.4,699.0,0.0,0.0
97436,861.0,52.0,284.0,0.0,0.0
97437,2501.0,51.8,973.0,21.0,2.158273381294964
97438,1015.0,50.2,463.0,1.0,0.2159827213822894
97439,14303.0,57.2,4701.0,6.0,0.1276324186343331
97441,195.0,53.7,40.0,0.0,0.0
97442,1968.0,50.5,868.0,0.0,0.0
97443,2386.0,35.6,962.0,0.0,0.0
97444,5332.0,47.6,1945.0,0.0,0.0
97446,4847.0,39.8,2345.0,0.0,0.0
97447,738.0,52.5,183.0,0.0,0.0
97448,12308.0,44.8,5420.0,10.0,0.18450184501845018
97449,1911.0,62.3,521.0,4.0,0.7677543186180422
97450,598.0,61.5,94.0,0.0,0.0
97451,324.0,51.0,162.0,0.0,0.0
97452,1667.0,46.0,685.0,6.0,0.8759124087591241
97453,731.0,57.6,191.0,0.0,0.0
97454,1507.0,43.2,673.0,5.0,0.7429420505200595
97455,2552.0,49.2,1004.0,0.0,0.0
97456,3118.0,43.4,1400.0,0.0,0.0
97457,9678.0,45.9,3486.0,25.0,0.7171543316121629
97458,4347.0,51.1,1435.0,7.0,0.4878048780487805
97459,14275.0,43.3,5722.0,100.0,1.7476406850751485
97461,733.0,37.6,271.0,0.0,0.0
97462,3846.0,53.5,1298.0,0.0,0.0
97463,3729.0,54.9,1131.0,28.0,2.475685234305924
97465,2494.0,59.2,721.0,0.0,0.0
97466,1037.0,49.8,304.0,0.0,0.0
97467,5168.0,52.4,1784.0,0.0,0.0
97469,2739.0,47.6,937.0,0.0,0.0
97470,20074.0,42.4,7206.0,29.0,0.40244240910352486
97471,30390.0,47.7,11462.0,56.0,0.48857093002966323
97473,290.0,63.8,52.0,0.0,0.0
97476,124.0,63.6,26.0,0.0,0.0
97477,36833.0,36.5,16550.0,854.0,5.16012084592145
97478,38205.0,37.8,16523.0,415.0,2.511650426677964
97479,9529.0,40.4,3166.0,0.0,0.0
97480,341.0,56.0,139.0,0.0,0.0
97481,595.0,59.2,285.0,0.0,0.0
97484,235.0,62.5,78.0,0.0,0.0
97486,538.0,63.2,152.0,0.0,0.0
97487,8122.0,41.0,3399.0,49.0,1.4416004707266843
97488,1096.0,51.2,432.0,5.0,1.1574074074074074
97489,646.0,57.0,250.0,0.0,0.0
97490,371.0,48.2,98.0,0.0,0.0
97492,667.0,49.4,108.0,4.0,3.7037037037037037
97493,225.0,65.1,50.0,0.0,0.0
97494,0.0,-666666666.0,0.0,0.0,
97495,1026.0,60.5,294.0,0.0,0.0
97496,7141.0,41.3,2391.0,0.0,0.0
97497,2076.0,47.9,561.0,8.0,1.4260249554367201
97498,1875.0,58.4,726.0,21.0,2.8925619834710745
97499,1963.0,51.2,679.0,0.0,0.0
97501,43864.0,35.1,18010.0,333.0,1.8489727928928372
97502,28282.0,42.5,11710.0,165.0,1.4090520922288643
97503,11610.0,33.4,4657.0,114.0,2.447927850547563
97504,44807.0,43.0,18646.0,162.0,0.868819049662126
97520,24705.0,45.6,10763.0,211.0,1.9604199572609866
97522,600.0,39.9,192.0,3.0,1.5625
97523,6783.0,49.2,2046.0,0.0,0.0
97524,14197.0,41.5,6053.0,74.0,1.2225342805220552
97525,4422.0,54.9,1502.0,20.0,1.3315579227696406
97526,34290.0,46.2,11588.0,71.0,0.6127027959958578
97527,33880.0,47.3,11772.0,11.0,0.09344206591913014
97530,6697.0,55.4,2760.0,0.0,0.0
97531,311.0,32.8,84.0,0.0,0.0
97532,2455.0,48.9,783.0,0.0,0.0
97534,279.0,45.1,100.0,0.0,0.0
97535,5502.0,43.5,1790.0,28.0,1.5642458100558658
97536,1044.0,51.5,338.0,0.0,0.0
97537,6798.0,55.1,2251.0,7.0,0.3109729009329187
97538,1653.0,57.5,448.0,0.0,0.0
97539,3432.0,53.1,1277.0,1.0,0.07830853563038372
97540,8065.0,43.4,3428.0,108.0,3.150525087514586
97541,813.0,64.2,215.0,0.0,0.0
97543,801.0,54.2,203.0,0.0,0.0
97544,2238.0,58.9,544.0,10.0,1.838235294117647
97601,21616.0,39.9,8870.0,62.0,0.6989853438556933
97603,29689.0,40.3,11943.0,40.0,0.334924223394457
97604,130.0,29.5,124.0,0.0,0.0
97620,104.0,48.0,67.0,0.0,0.0
97621,262.0,61.8,42.0,0.0,0.0
97622,459.0,57.5,95.0,0.0,0.0
97623,2365.0,48.8,691.0,0.0,0.0
97624,3242.0,54.4,835.0,5.0,0.5988023952095808
97625,207.0,35.9,53.0,0.0,0.0
97626,209.0,62.1,81.0,0.0,0.0
97627,870.0,47.9,222.0,0.0,0.0
97630,5409.0,46.4,2252.0,0.0,0.0
97632,1431.0,34.5,607.0,0.0,0.0
97633,1437.0,38.1,778.0,0.0,0.0
97634,430.0,38.8,167.0,0.0,0.0
97635,303.0,64.1,143.0,0.0,0.0
97636,437.0,51.5,211.0,0.0,0.0
97637,54.0,57.3,36.0,0.0,0.0
97638,367.0,44.6,174.0,0.0,0.0
97639,514.0,64.3,171.0,0.0,0.0
97640,94.0,61.6,15.0,0.0,0.0
97641,1073.0,51.3,367.0,0.0,0.0
97701,60788.0,41.0,28522.0,125.0,0.4382581866629269
97702,42260.0,40.2,19569.0,172.0,0.8789411824824979
97707,6156.0,44.2,2495.0,29.0,1.1623246492985972
97710,161.0,49.1,75.0,0.0,0.0
97711,119.0,47.3,32.0,0.0,0.0
97712,58.0,36.2,13.0,0.0,0.0
97720,4098.0,50.3,1568.0,4.0,0.25510204081632654
97721,395.0,51.6,198.0,0.0,0.0
97722,83.0,47.5,35.0,0.0,0.0
97730,396.0,55.4,164.0,0.0,0.0
97731,531.0,42.8,230.0,0.0,0.0
97732,215.0,34.3,81.0,0.0,0.0
97733,581.0,58.4,258.0,0.0,0.0
97734,3020.0,40.4,1134.0,0.0,0.0
97735,163.0,34.6,48.0,0.0,0.0
97736,117.0,31.8,77.0,4.0,5.194805194805195
97737,402.0,62.0,162.0,0.0,0.0
97738,1856.0,37.6,664.0,10.0,1.5060240963855422
97739,10807.0,54.8,3494.0,77.0,2.2037779049799657
97741,11787.0,36.7,4423.0,21.0,0.4747908659281031
97750,366.0,52.6,166.0,0.0,0.0
97751,66.0,25.8,24.0,0.0,0.0
97752,43.0,55.8,28.0,0.0,0.0
97753,1768.0,54.7,715.0,0.0,0.0
97754,18631.0,46.7,6613.0,11.0,0.16633902918493876
97756,35822.0,37.6,12861.0,42.0,0.32656869605784933
97758,113.0,36.5,32.0,0.0,0.0
97759,6287.0,49.1,2311.0,0.0,0.0
97760,6177.0,53.7,2301.0,1.0,0.0434593654932638
97761,4129.0,26.7,1195.0,1.0,0.08368200836820083
97801,21843.0,39.0,8749.0,34.0,0.38861584181049263
97810,787.0,51.3,406.0,0.0,0.0
97812,876.0,43.9,427.0,0.0,0.0
97813,1233.0,40.4,485.0,0.0,0.0
97814,12268.0,46.7,4873.0,0.0,0.0
97817,39.0,50.8,29.0,0.0,0.0
97818,4181.0,27.9,1844.0,11.0,0.596529284164859
97819,27.0,69.8,11.0,0.0,0.0
97820,983.0,51.5,430.0,12.0,2.7906976744186047
97823,966.0,55.4,414.0,6.0,1.4492753623188406
97824,1922.0,49.7,755.0,0.0,0.0
97825,282.0,55.4,109.0,0.0,0.0
97826,980.0,41.3,416.0,0.0,0.0
97827,2558.0,44.8,844.0,12.0,1.4218009478672986
97828,2902.0,52.9,1230.0,4.0,0.3252032520325203
97830,739.0,54.3,301.0,5.0,1.6611295681063123
97833,1087.0,40.4,409.0,0.0,0.0
97834,883.0,55.3,307.0,6.0,1.9543973941368078
97835,376.0,40.4,193.0,0.0,0.0
97836,1972.0,43.8,834.0,2.0,0.23980815347721823
97837,85.0,49.5,32.0,0.0,0.0
97838,25584.0,32.8,10948.0,72.0,0.6576543660942638
97839,546.0,43.7,217.0,0.0,0.0
97840,168.0,42.4,112.0,0.0,0.0
97841,444.0,40.5,194.0,0.0,0.0
97842,159.0,63.0,22.0,0.0,0.0
97843,660.0,47.0,306.0,0.0,0.0
97844,3717.0,43.4,1443.0,0.0,0.0
97845,2635.0,44.9,1015.0,12.0,1.1822660098522169
97846,1949.0,54.8,913.0,0.0,0.0
97848,252.0,46.5,65.0,0.0,0.0
97850,16881.0,36.8,7337.0,88.0,1.199400299850075
97856,415.0,49.5,153.0,0.0,0.0
97857,598.0,40.8,293.0,0.0,0.0
97859,63.0,62.3,18.0,0.0,0.0
97862,11952.0,36.5,4836.0,35.0,0.7237386269644334
97864,218.0,57.2,57.0,0.0,0.0
97865,1166.0,58.4,478.0,0.0,0.0
97867,888.0,37.4,318.0,0.0,0.0
97868,2072.0,36.5,856.0,0.0,0.0
97869,1115.0,45.9,361.0,0.0,0.0
97870,405.0,63.6,127.0,2.0,1.5748031496062993
97873,148.0,57.8,54.0,0.0,0.0
97874,307.0,54.8,113.0,4.0,3.5398230088495577
97875,2814.0,36.5,1248.0,0.0,0.0
97876,875.0,56.1,297.0,0.0,0.0
97877,240.0,64.9,57.0,0.0,0.0
97880,249.0,49.0,90.0,0.0,0.0
97882,7610.0,32.4,2341.0,0.0,0.0
97883,2266.0,41.2,846.0,7.0,0.8274231678486997
97884,163.0,52.6,57.0,0.0,0.0
97885,1285.0,47.4,494.0,1.0,0.20242914979757085
97886,1258.0,50.5,458.0,0.0,0.0
97901,590.0,52.4,255.0,0.0,0.0
97903,221.0,31.9,109.0,0.0,0.0
97904,224.0,52.4,111.0,0.0,0.0
97905,236.0,65.5,135.0,0.0,0.0
97906,297.0,52.8,125.0,0.0,0.0
97907,416.0,56.0,105.0,0.0,0.0
97908,52.0,60.2,28.0,0.0,0.0
97909,8.0,-666666666.0,0.0,0.0,
97910,607.0,40.5,319.0,7.0,2.19435736677116
97911,73.0,43.8,32.0,0.0,0.0
97913,5638.0,29.8,2116.0,5.0,0.23629489603024575
97914,18518.0,36.7,5510.0,0.0,0.0
97918,4587.0,37.1,1785.0,2.0,0.11204481792717087
97920,108.0,58.9,97.0,0.0,0.0
98001,31742.0,39.5,15518.0,1099.0,7.082098208532027
98002,34240.0,34.4,14067.0,1005.0,7.144380464917893
98003,45632.0,35.6,20411.0,1683.0,8.245553868012346
98004,31254.0,37.9,15967.0,1481.0,9.275380472223961
98005,17880.0,38.0,8735.0,1009.0,11.551230681167716
98006,37059.0,42.5,17197.0,1321.0,7.681572367273362
98007,25521.0,32.1,13604.0,2752.0,20.229344310496913
98008,24452.0,41.9,11841.0,1434.0,12.110463643273372
98010,4789.0,41.6,2306.0,55.0,2.385082393755421
98011,30787.0,38.6,16118.0,1196.0,7.4202754684203995
98012,53837.0,37.3,27105.0,1852.0,6.832687695997048
98014,6902.0,40.4,3711.0,106.0,2.8563729452977635
98019,10815.0,39.2,5226.0,154.0,2.946804439341753
98020,19109.0,50.2,8618.0,743.0,8.621489904850312
98021,28593.0,38.7,14493.0,870.0,6.0028979507348375
98022,21353.0,43.5,10116.0,113.0,1.1170423092131276
98023,49402.0,36.1,24389.0,1763.0,7.228668662101767
98024,5988.0,41.3,2943.0,184.0,6.252123683316344
98026,36173.0,43.8,18824.0,1760.0,9.349766255843605
98027,27147.0,41.8,14511.0,972.0,6.6983667562538765
98028,21232.0,39.6,10227.0,872.0,8.526449594211401
98029,26193.0,37.0,12959.0,1029.0,7.940427502122077
98030,35302.0,31.5,15047.0,721.0,4.791652821160365
98031,36953.0,34.7,17402.0,1104.0,6.34409837949661
98032,35935.0,33.1,15660.0,1294.0,8.263090676883781
98033,35605.0,39.5,18769.0,1315.0,7.006233683201023
98034,42335.0,35.5,22843.0,1809.0,7.919275051438078
98036,37380.0,37.9,18476.0,1747.0,9.455509850617016
98037,27676.0,36.9,14022.0,1440.0,10.269576379974326
98038,34076.0,38.5,16122.0,373.0,2.313608733407766
98039,3080.0,44.2,1058.0,43.0,4.064272211720227
98040,23636.0,45.5,10187.0,726.0,7.126730146264848
98042,44599.0,39.2,23171.0,972.0,4.194898795908679
98043,20358.0,37.3,10725.0,929.0,8.662004662004662
98045,14643.0,40.9,7676.0,105.0,1.3678999478895257
98047,6457.0,33.5,2860.0,139.0,4.86013986013986
98050,208.0,42.3,116.0,41.0,35.3448275862069
98051,3402.0,43.6,1515.0,0.0,0.0
98052,60920.0,34.9,31668.0,2240.0,7.073386383731211
98053,20739.0,41.3,9811.0,380.0,3.873203547039038
98055,21532.0,36.5,11577.0,736.0,6.3574328409778005
98056,33878.0,35.7,18359.0,1204.0,6.558091399313688
98057,12187.0,34.6,6017.0,718.0,11.932856905434601
98058,42764.0,38.1,22034.0,1010.0,4.58382499773078
98059,36504.0,36.9,18448.0,836.0,4.531656548135299
98065,13202.0,35.2,6531.0,222.0,3.3991731740927884
98068,240.0,49.6,138.0,0.0,0.0
98070,10447.0,50.6,5406.0,942.0,17.425083240843506
98072,22485.0,42.1,11665.0,459.0,3.934847835405058
98074,26386.0,38.2,12032.0,617.0,5.1279920212765955
98075,22483.0,37.8,10458.0,541.0,5.173073245362402
98077,14154.0,42.2,6730.0,128.0,1.901931649331352
98087,32833.0,32.6,16187.0,1679.0,10.372521158954717
98092,40610.0,37.2,19138.0,940.0,4.911694011913471
98101,10803.0,39.6,6599.0,1227.0,18.593726322170024
98102,22776.0,33.3,17195.0,4401.0,25.594649607444026
98103,47559.0,34.0,31572.0,6739.0,21.34486253642468
98104,13177.0,39.3,5852.0,1862.0,31.818181818181817
98105,44981.0,23.0,22477.0,5332.0,23.72202696089336
98106,25023.0,35.8,12579.0,1992.0,15.835917004531362
98107,22772.0,34.5,14943.0,2769.0,18.530415579200962
98108,24220.0,35.7,11508.0,2233.0,19.40389294403893
98109,22401.0,33.9,15970.0,3486.0,21.828428303068254
98110,23206.0,47.4,10459.0,2875.0,27.488287599196862
98112,22290.0,39.7,12337.0,2635.0,21.358515036070358
98115,48558.0,37.8,27699.0,5159.0,18.625221127116504
98116,23780.0,42.1,13085.0,2001.0,15.292319449751623
98117,31778.0,39.9,18579.0,2919.0,15.711286936864202
98118,44440.0,37.7,20384.0,3548.0,17.40580847723705
98119,23506.0,32.5,15127.0,2335.0,15.435975408210485
98121,12753.0,35.5,8806.0,1650.0,18.73722461957756
98122,34054.0,31.4,21093.0,5288.0,25.069928412269473
98125,37560.0,37.8,20009.0,4011.0,20.04597930931081
98126,21648.0,38.2,11284.0,2169.0,19.221907125132933
98133,46227.0,38.7,23859.0,3932.0,16.48015423949034
98134,850.0,45.2,324.0,107.0,33.02469135802469
98136,15302.0,42.8,8830.0,1113.0,12.60475651189128
98144,27496.0,39.4,15005.0,3299.0,21.98600466511163
98146,25722.0,38.8,12282.0,1728.0,14.069369809477283
98148,10207.0,34.2,5001.0,365.0,7.298540291941611
98154,0.0,-666666666.0,0.0,0.0,
98155,33850.0,41.5,16725.0,1802.0,10.774289985052317
98158,0.0,-666666666.0,0.0,0.0,
98164,73.0,39.6,43.0,0.0,0.0
98166,21187.0,43.4,10296.0,721.0,7.002719502719502
98168,33604.0,35.2,15214.0,1872.0,12.30445642171684
98174,72.0,37.1,0.0,0.0,
98177,18867.0,47.1,9258.0,963.0,10.401814646791964
98178,23866.0,39.4,11444.0,1141.0,9.970290108353723
98188,24373.0,34.5,11414.0,1523.0,13.343262659891362
98195,39.0,55.4,0.0,0.0,
98198,35748.0,36.2,16100.0,1625.0,10.093167701863354
98199,20548.0,40.1,11234.0,1775.0,15.800249243368347
98201,28380.0,37.8,12705.0,770.0,6.0606060606060606
98203,34901.0,38.5,16402.0,797.0,4.859163516644312
98204,41337.0,30.7,19111.0,1701.0,8.900633143215948
98205,11957.0,34.8,5600.0,196.0,3.5
98207,1173.0,22.4,1173.0,15.0,1.278772378516624
98208,53600.0,35.2,27138.0,1392.0,5.129338934335618
98220,733.0,46.0,309.0,0.0,0.0
98221,20466.0,50.7,8675.0,123.0,1.4178674351585014
98222,53.0,58.1,10.0,0.0,0.0
98223,41037.0,39.9,18233.0,235.0,1.288871825810344
98224,261.0,51.2,99.0,0.0,0.0
98225,47032.0,28.0,23304.0,1242.0,5.329557157569516
98226,41445.0,39.5,19516.0,417.0,2.1367083418733346
98229,31522.0,38.7,15782.0,653.0,4.137625142567482
98230,16080.0,42.5,7031.0,7.0,0.09955909543450434
98232,3568.0,50.0,1635.0,0.0,0.0
98233,14429.0,38.2,6273.0,49.0,0.7811254583134066
98235,46.0,23.9,22.0,0.0,0.0
98236,5840.0,53.4,2680.0,268.0,10.0
98237,4106.0,43.0,1442.0,0.0,0.0
98238,12.0,-666666666.0,0.0,0.0,
98239,7020.0,54.1,2566.0,52.0,2.0265003897116136
98240,2862.0,49.3,1382.0,0.0,0.0
98241,2173.0,41.7,674.0,0.0,0.0
98243,406.0,61.4,148.0,6.0,4.054054054054054
98244,2912.0,49.5,1281.0,54.0,4.215456674473068
98245,3746.0,51.6,1851.0,33.0,1.7828200972447326
98247,10458.0,32.1,4357.0,30.0,0.6885471654808354
98248,22741.0,37.3,10081.0,112.0,1.1110008927685746
98249,4435.0,55.6,1964.0,131.0,6.670061099796334
98250,7771.0,51.5,3721.0,32.0,0.8599838753023381
98251,4737.0,38.4,2289.0,62.0,2.708606378331149
98252,9167.0,40.3,4332.0,68.0,1.569713758079409
98253,1776.0,62.4,806.0,91.0,11.290322580645162
98255,196.0,53.3,53.0,0.0,0.0
98256,510.0,49.7,230.0,0.0,0.0
98257,4099.0,53.8,1511.0,9.0,0.5956320317670417
98258,31952.0,34.4,15531.0,337.0,2.1698538407056853
98260,5516.0,56.2,2376.0,96.0,4.040404040404041
98261,2497.0,57.3,1051.0,66.0,6.279733587059943
98262,1079.0,53.1,493.0,9.0,1.8255578093306288
98263,60.0,47.0,26.0,0.0,0.0
98264,18096.0,38.4,7681.0,109.0,1.4190860565030594
98266,4043.0,36.5,1460.0,0.0,0.0
98267,516.0,54.1,190.0,0.0,0.0
98270,47288.0,35.8,22121.0,676.0,3.0559197142986303
98271,27806.0,37.5,12344.0,380.0,3.0784186649384315
98272,29049.0,36.6,12373.0,275.0,2.222581427301382
98273,29963.0,34.2,12597.0,238.0,1.8893387314439947
98274,17051.0,41.7,7164.0,104.0,1.4517029592406476
98275,20635.0,42.1,11125.0,451.0,4.0539325842696625
98276,625.0,28.8,311.0,0.0,0.0
98277,37706.0,33.6,17354.0,284.0,1.6365103146248703
98278,1457.0,22.1,1451.0,6.0,0.4135079255685734
98279,610.0,59.5,268.0,0.0,0.0
98280,368.0,65.5,154.0,0.0,0.0
98281,1323.0,50.5,645.0,20.0,3.10077519379845
98282,15201.0,51.2,5895.0,91.0,1.5436810856658185
98283,503.0,35.2,209.0,0.0,0.0
98284,24583.0,40.0,10786.0,28.0,0.2595957722974226
